MLD,IN_PH,IN_TSS,IN_COD,IN_BOD,IN_MPN,OUT_PH,OUT_DO,OUT_TSS,OUT_COD,OUT_BOD,OUT_MPN
0.07612059057554604,0.4375,0.3425414364640884,0.09090909090909091,0.018691588785046728,0.3511047070124879,7.62,5.0,37.0,80.0,24.0,0.06416666666666666
0.031915834143753985,0.29687500000000033,0.14917127071823205,0.03636363636363636,0.04672897196261682,0.29010566762728146,7.5,5.1,41.0,76.0,27.0,0.05783333333333334
0.4385995933162409,0.34375000000000067,0.1712707182320442,0.07272727272727272,0.0,0.467819404418828,7.54,4.8,39.0,68.0,25.0,0.06033333333333333
0.3943948368844488,0.28125000000000067,0.11602209944751381,0.05454545454545454,0.11214953271028037,0.31988472622478387,7.5,4.6,43.0,72.0,28.0,0.06999999999999999
0.04959773671647081,0.3125,0.1878453038674033,0.4909090909090909,0.48598130841121495,0.3314121037463977,7.54,4.8,40.0,88.0,26.0,0.07533333333333335
0.16453010343913016,0.39062499999999967,0.13812154696132597,0.01818181818181818,0.48598130841121495,0.3131604226705091,7.58,4.7,35.0,80.0,27.0,0.05833333333333333
0.1203253470073381,0.4375,0.23756906077348067,0.12727272727272726,0.48598130841121495,0.3131604226705091,7.64,4.9,37.0,68.0,25.0,0.07083333333333335
0.031915834143753985,0.34375000000000067,0.1270718232044199,0.05454545454545454,0.48598130841121495,0.2560038424591739,7.56,4.6,42.0,76.0,28.0,0.07516666666666667
0.5943329502254444,0.46875000000000067,0.03314917127071823,0.0,0.48598130841121495,0.5389048991354466,7.62,4.8,35.0,60.0,26.0,0.060166666666666674
0.14684820086641334,0.1875,0.07734806629834254,0.4909090909090909,0.48598130841121495,0.33621517771373677,7.52,4.5,38.0,72.0,27.0,0.068
0.040756785430112394,0.29687500000000033,0.1878453038674033,0.01818181818181818,0.48598130841121495,0.3040345821325649,7.59,4.8,39.0,64.0,25.0,0.06766666666666667
0.2529396163027143,0.23437500000000033,0.13812154696132597,0.05454545454545454,0.018691588785046728,0.3813640730067243,7.54,5.0,38.0,76.0,28.0,0.077
0.24409866501635585,0.1562500000000007,0.23204419889502761,0.16363636363636364,0.11214953271028037,0.3141210374639769,7.51,4.7,42.0,64.0,24.0,0.06383333333333334
0.40323578817080724,0.26562500000000105,0.19889502762430938,0.14545454545454545,0.48598130841121495,0.457252641690682,7.6,4.6,46.0,80.0,28.0,0.06283333333333334
0.14684820086641334,0.20312500000000103,0.27071823204419887,0.07272727272727272,0.48598130841121495,0.42843419788664744,7.56,4.8,42.0,72.0,26.0,0.07100000000000001
0.3678719830253736,0.28125000000000067,0.14917127071823205,0.03636363636363636,0.018691588785046728,0.3813640730067243,7.53,4.5,44.0,84.0,24.0,0.06933333333333334
0.5535319600389003,0.25,0.2596685082872928,0.16363636363636364,0.1588785046728972,0.4971181556195965,7.56,4.7,38.0,68.0,26.0,0.07
0.7568738396251437,0.2187500000000007,0.1878453038674033,0.09090909090909091,0.06542056074766354,0.4682997118155619,7.54,4.5,42.0,80.0,28.0,0.06833333333333334
0.4562814958889577,0.35937500000000033,0.16022099447513813,0.05454545454545454,0.11214953271028037,0.377521613832853,7.6,4.3,36.0,64.0,25.0,0.062000000000000006
0.14684820086641334,0.28125000000000067,0.22099447513812154,0.12727272727272726,0.205607476635514,0.3131604226705091,7.62,4.7,41.0,72.0,27.0,0.07100000000000001
0.3590310317390152,0.2187500000000007,0.26519337016574585,0.01818181818181818,0.1588785046728972,0.6705091258405379,7.57,4.5,46.0,88.0,29.0,0.08283333333333333
0.3413491291662984,0.29687500000000033,0.23756906077348067,0.12727272727272726,0.09345794392523364,0.29731027857829,7.62,4.9,37.0,68.0,26.0,0.07083333333333335
0.5623729113252587,0.29687500000000033,0.27071823204419887,0.2,0.14018691588785046,0.5821325648414984,7.5,4.6,42.0,72.0,28.0,0.0665
0.4474405446025993,0.25,0.14917127071823205,0.09090909090909091,0.09345794392523364,0.4063400576368876,7.52,4.5,37.0,84.0,25.0,0.07433333333333335
0.5093272036071081,0.2187500000000007,0.1878453038674033,0.01818181818181818,0.04672897196261682,0.4486071085494716,7.54,4.7,41.0,76.0,28.0,0.060666666666666674
0.04959773671647081,0.32812500000000105,0.2154696132596685,0.12727272727272726,0.2336448598130841,0.3131604226705091,7.51,4.2,45.0,88.0,24.0,0.06516666666666666
0.41207673945716566,0.29687500000000033,0.3149171270718232,0.23636363636363636,0.1588785046728972,0.4399615754082612,7.58,4.4,38.0,80.0,26.0,0.06083333333333333
0.6065776677570507,0.2187500000000007,0.6077348066298343,0.34545454545454546,0.2803738317757009,0.2483189241114313,7.54,4.6,36.0,72.0,27.0,0.07883333333333335
0.7568738396251437,0.1875,0.4530386740331492,0.3090909090909091,0.2523364485981308,0.44092219020172907,7.56,4.2,34.0,64.0,25.0,0.06433333333333334
0.5712138626116171,0.26562500000000105,0.5359116022099447,0.4,0.34579439252336447,0.43419788664745435,7.46,4.5,39.0,60.0,28.0,0.06883333333333334
0.6065776677570507,0.20312500000000103,0.36464088397790057,0.2727272727272727,0.2803738317757009,0.38568683957732947,7.45,4.3,42.0,76.0,26.0,0.07166666666666667
0.4209176907435241,0.28125000000000067,0.44751381215469616,0.36363636363636365,0.37383177570093457,0.23775216138328528,7.52,4.7,37.0,68.0,29.0,0.07
0.7745557421978605,0.29687500000000033,0.6022099447513812,0.45454545454545453,0.5327102803738317,0.3554274735830932,7.46,4.5,43.0,88.0,27.0,0.07083333333333335
0.27062151887543107,0.35937500000000033,0.5359116022099447,0.34545454545454546,0.4672897196261682,0.27089337175792505,7.45,4.3,39.0,84.0,25.0,0.06783333333333333
0.2794624701617895,0.29687500000000033,0.6961325966850829,0.5272727272727272,0.5794392523364486,0.3804034582132565,7.42,4.6,40.0,64.0,26.0,0.05883333333333333
0.33250817787993997,0.35937500000000033,0.9226519337016574,0.7090909090909091,0.6261682242990654,0.5427473583093179,7.4,4.4,36.0,80.0,28.0,0.05833333333333334
0.1203253470073381,0.29687500000000033,0.5524861878453039,0.2727272727272727,0.11214953271028037,0.3170028818443804,7.44,4.2,43.0,72.0,24.0,0.0775
0.11148439572097968,0.28125000000000067,0.8674033149171271,0.4909090909090909,0.29906542056074764,0.3170028818443804,7.41,4.5,39.0,80.0,26.0,0.07283333333333335
0.5943329502254444,0.32812500000000105,0.7016574585635359,0.38181818181818183,0.1588785046728972,0.3170028818443804,7.45,4.3,42.0,72.0,24.0,0.06716666666666667
0.07612059057554604,0.20312500000000103,0.5027624309392266,0.45454545454545453,0.5794392523364486,0.3170028818443804,7.5,4.2,36.0,60.0,25.0,0.0555
0.5943329502254444,0.20312500000000103,0.43646408839779005,0.2,0.06542056074766354,0.3170028818443804,7.4,4.1,39.0,80.0,27.0,0.07016666666666667
0.5943329502254444,0.28125000000000067,0.6740331491712708,0.5636363636363636,0.4205607476635514,0.5523535062439962,7.42,4.3,35.0,64.0,24.0,0.063
0.5943329502254444,0.28125000000000067,0.9558011049723757,0.7090909090909091,0.7009345794392523,0.2420749279538905,7.4,4.4,36.0,80.0,26.0,0.07100000000000001
0.5943329502254444,0.1875,0.3701657458563536,0.12727272727272726,0.29906542056074764,0.23631123919308353,7.47,4.5,35.0,72.0,28.0,0.081
0.5943329502254444,0.1875,0.5966850828729282,0.3090909090909091,0.48598130841121495,0.4610951008645533,7.45,4.6,37.0,68.0,24.0,0.060000000000000005
0.5943329502254444,0.20312500000000103,0.4530386740331492,0.2,0.2523364485981308,0.15273775216138327,7.51,4.6,33.0,60.0,25.0,0.078
0.5943329502254444,0.35937500000000033,0.4198895027624309,0.3090909090909091,0.3925233644859813,0.17291066282420747,7.54,4.4,37.0,80.0,26.0,0.04
0.5943329502254444,0.35937500000000033,0.49171270718232046,0.41818181818181815,0.5327102803738317,0.1988472622478386,7.54,4.8,36.0,72.0,27.0,0.09200000000000001
0.5943329502254444,0.3125,0.6685082872928176,0.5636363636363636,0.6261682242990654,0.2420749279538905,7.49,4.7,38.0,64.0,25.0,0.07100000000000001
0.5943329502254444,0.375,0.5359116022099447,0.45454545454545453,0.5794392523364486,0.37463976945244953,7.49,4.9,32.0,60.0,23.0,0.078
0.5943329502254444,0.35937500000000033,0.48066298342541436,0.4909090909090909,0.5327102803738317,0.1988472622478386,7.5,5.0,36.0,56.0,25.0,0.036000000000000004
0.5943329502254444,0.39062499999999967,0.46408839779005523,0.34545454545454546,0.5327102803738317,0.23631123919308353,7.49,4.2,40.0,72.0,28.0,0.07100000000000001
0.5943329502254444,0.45312499999999967,0.43646408839779005,0.34545454545454546,0.37383177570093457,0.4610951008645533,7.52,5.0,38.0,64.0,26.0,0.068
0.12182830872601866,0.48437500000000033,0.5248618784530387,0.38181818181818183,0.4392523364485981,0.2420749279538905,7.54,5.2,42.0,80.0,27.0,0.056
0.3390504818318453,0.46875000000000067,0.425414364640884,0.3090909090909091,0.29906542056074764,0.4034582132564841,7.53,5.1,37.0,68.0,25.0,0.081
0.18539474847493612,0.40625000000000067,0.40331491712707185,0.2727272727272727,0.37383177570093457,0.2881844380403458,7.49,5.0,43.0,72.0,26.0,0.060000000000000005
0.25992396781893756,0.4375,0.569060773480663,0.41818181818181815,0.32710280373831774,0.011527377521613829,7.46,4.2,47.0,88.0,29.0,0.081
0.48209707364512444,0.5,0.425414364640884,0.2727272727272727,0.2523364485981308,0.020172910662824204,7.45,4.0,46.0,96.0,27.0,0.04
0.5943329502254444,0.46875000000000067,0.46408839779005523,0.34545454545454546,0.34579439252336447,0.2420749279538905,7.46,4.1,45.0,72.0,27.0,0.07100000000000001
0.36902130669260014,0.375,0.4419889502762431,0.3090909090909091,0.48598130841121495,0.17291066282420747,7.48,4.3,47.0,80.0,29.0,0.068
0.40358942622226124,0.34375000000000067,0.5524861878453039,0.41818181818181815,0.5794392523364486,0.020172910662824204,7.38,4.6,44.0,84.0,25.0,0.04
0.43294138449297165,0.32812500000000105,0.40331491712707185,0.3090909090909091,0.2803738317757009,0.011527377521613829,7.39,4.2,46.0,80.0,28.0,0.045000000000000005
0.6502519671116612,0.34375000000000067,0.5414364640883977,0.41818181818181815,0.5327102803738317,0.2420749279538905,7.4,4.1,42.0,68.0,26.0,0.060000000000000005
0.4753779506674916,0.375,0.4198895027624309,0.3090909090909091,0.2523364485981308,0.15273775216138327,7.42,4.0,44.0,72.0,28.0,0.056
0.05605163115551261,0.25,0.7292817679558011,0.6727272727272727,0.7663551401869159,0.2420749279538905,7.34,4.2,41.0,80.0,25.0,0.045000000000000005
0.16514897002917517,0.32812500000000105,0.425414364640884,0.34545454545454546,0.29906542056074764,0.011527377521613829,7.38,4.0,46.0,72.0,27.0,0.060000000000000005
0.3819290955706838,0.40625000000000067,0.4972375690607735,0.38181818181818183,0.37383177570093457,0.2420749279538905,7.37,4.1,47.0,80.0,26.0,0.056
0.6925117142604542,0.26562500000000105,0.425414364640884,0.3090909090909091,0.32710280373831774,0.17291066282420747,7.39,4.0,43.0,64.0,28.0,0.081
0.5712138626116171,0.29687500000000033,0.4419889502762431,0.34545454545454546,0.4392523364485981,0.15273775216138327,7.59,4.2,40.0,72.0,25.0,0.082
0.7303509857660685,0.25,0.5469613259668509,0.38181818181818183,0.48598130841121495,0.4034582132564841,7.59,4.1,42.0,80.0,27.0,0.09200000000000001
0.5004862523207497,0.25,0.40331491712707185,0.2727272727272727,0.32710280373831774,0.1988472622478386,7.59,4.0,47.0,88.0,28.0,0.078
0.37671293431173203,0.29687500000000033,0.4530386740331492,0.3090909090909091,0.4392523364485981,0.17291066282420747,7.39,4.2,45.0,80.0,25.0,0.081
0.4479710016797808,0.26562500000000105,0.44751381215469616,0.34545454545454546,0.4392523364485981,0.10662824207492795,7.59,4.1,46.0,80.0,29.0,0.047
0.42463089028379475,0.26562500000000105,0.3756906077348066,0.2727272727272727,0.32710280373831774,0.2881844380403458,7.36,4.0,42.0,72.0,25.0,0.081
0.5604279020422596,0.28125000000000067,0.46408839779005523,0.3090909090909091,0.3925233644859813,0.4610951008645533,7.59,4.2,39.0,64.0,24.0,0.055
0.5980019450092833,0.25,0.35359116022099446,0.23636363636363636,0.18691588785046728,0.7204610951008645,7.59,4.1,37.0,72.0,26.0,0.068
0.46600654230395216,0.23437500000000033,0.6519337016574586,0.5272727272727272,0.5327102803738317,0.4610951008645533,7.37,4.2,36.0,80.0,28.0,0.056
0.12562991777915333,0.28125000000000067,0.3867403314917127,0.2727272727272727,0.34579439252336447,0.9798270893371757,7.38,4.0,41.0,76.0,25.0,0.082
0.0,0.23437500000000033,0.39226519337016574,0.3090909090909091,0.37383177570093457,0.6051873198847262,7.38,4.3,44.0,72.0,29.0,0.06
0.0451772610732916,0.25,0.4530386740331492,0.3090909090909091,0.34579439252336447,0.7780979827089336,7.36,4.1,42.0,64.0,28.0,0.091
0.23463884713995242,0.23437500000000033,0.425414364640884,0.34545454545454546,0.4392523364485981,0.5763688760806917,7.59,4.0,39.0,80.0,26.0,0.093
0.257890549023075,0.32812500000000105,0.994475138121547,0.8181818181818182,0.719626168224299,0.7780979827089336,7.38,4.2,47.0,80.0,25.0,0.036
0.2842365838564227,0.25,0.3425414364640884,0.23636363636363636,0.29906542056074764,0.5763688760806917,7.38,4.0,41.0,72.0,28.0,0.064
0.019096454778533885,0.34375000000000067,0.40331491712707185,0.3090909090909091,0.3925233644859813,0.7780979827089336,7.37,4.3,38.0,64.0,27.0,0.056
0.013261426929537617,0.32812500000000105,0.3756906077348066,0.2727272727272727,0.34579439252336447,0.9798270893371757,7.36,4.0,46.0,84.0,26.0,0.061
0.5943329502254444,0.2187500000000007,0.4143646408839779,0.3090909090909091,0.37383177570093457,0.7780979827089336,7.36,4.3,37.0,64.0,27.0,0.068
0.3652196976394665,0.28125000000000067,0.3867403314917127,0.2727272727272727,0.2523364485981308,0.5763688760806917,7.36,4.2,47.0,72.0,25.0,0.061
0.45415966758023163,0.25,0.9060773480662984,0.7090909090909091,0.6261682242990654,0.9798270893371757,7.59,4.3,42.0,76.0,28.0,0.081
0.37671293431173203,0.26562500000000105,0.7292817679558011,0.6363636363636364,0.48598130841121495,0.7780979827089336,7.33,4.2,44.0,80.0,26.0,0.082
0.25912828220316503,0.25,0.39779005524861877,0.34545454545454546,0.2803738317757009,0.5763688760806917,7.37,4.0,46.0,68.0,24.0,0.06
0.5943329502254444,0.26562500000000105,0.43646408839779005,0.3090909090909091,0.29906542056074764,0.9798270893371757,7.33,4.3,38.0,64.0,25.0,0.061
0.5943329502254444,0.25,0.35911602209944754,0.3090909090909091,0.2803738317757009,0.7780979827089336,7.38,4.4,36.0,72.0,21.0,0.056
0.5943329502254444,0.20312500000000103,0.5303867403314917,0.41818181818181815,0.4392523364485981,0.3170028818443804,7.36,4.6,43.0,80.0,27.0,0.082
0.5943329502254444,0.39062499999999967,0.48066298342541436,0.38181818181818183,0.34579439252336447,0.9798270893371757,7.41,4.5,38.0,64.0,26.0,0.06
0.5943329502254444,0.32812500000000105,0.6464088397790055,0.5272727272727272,0.48598130841121495,0.7780979827089336,7.35,4.3,47.0,80.0,28.0,0.081
0.5943329502254444,0.375,0.4198895027624309,0.3090909090909091,0.2523364485981308,0.6051873198847262,7.41,4.4,39.0,72.0,25.0,0.061
0.025461939704712184,0.34375000000000067,0.3867403314917127,0.2727272727272727,0.1588785046728972,0.4610951008645533,7.39,4.3,36.0,64.0,24.0,0.068
0.5943329502254444,0.17187500000000033,0.281767955801105,0.2,0.04672897196261682,0.6051873198847262,7.4,4.5,42.0,80.0,26.0,0.056
0.5943329502254444,0.29687500000000033,0.2430939226519337,0.2,0.4392523364485981,0.9798270893371757,7.46,4.2,44.0,64.0,27.0,0.06
0.5943329502254444,0.34375000000000067,0.46408839779005523,0.34545454545454546,0.5327102803738317,0.3170028818443804,7.4,4.6,40.0,68.0,25.0,0.086
0.5943329502254444,0.29687500000000033,0.20441988950276244,0.23636363636363636,0.14018691588785046,0.7780979827089336,7.39,4.4,43.0,64.0,24.0,0.06
0.5943329502254444,0.28125000000000067,0.430939226519337,0.6363636363636364,0.6074766355140186,0.3170028818443804,7.38,4.5,46.0,80.0,25.0,0.056
0.5943329502254444,0.34375000000000067,0.425414364640884,0.1,0.29906542056074764,0.3170028818443804,7.4,4.2,47.0,72.0,28.0,0.061
0.5943329502254444,0.34375000000000067,0.20441988950276244,0.2,0.2523364485981308,0.5763688760806917,7.39,4.1,46.0,76.0,27.0,0.06
0.5943329502254444,0.29687500000000033,0.39226519337016574,0.3090909090909091,0.29906542056074764,0.9798270893371757,7.36,4.5,48.0,80.0,29.0,0.06
0.5943329502254444,0.29687500000000033,0.46408839779005523,0.34545454545454546,0.5327102803738317,0.3170028818443804,7.37,4.0,40.0,64.0,26.0,0.07
0.5943329502254444,0.35937500000000033,0.20994475138121546,0.23636363636363636,0.2523364485981308,0.5763688760806917,7.39,4.1,42.0,80.0,27.0,0.08
0.5943329502254444,0.29687500000000033,0.22099447513812154,0.3090909090909091,0.5327102803738317,0.4034582132564841,7.38,4.2,43.0,64.0,25.0,0.08
0.5943329502254444,0.35937500000000033,0.40331491712707185,0.34545454545454546,0.48598130841121495,0.5763688760806917,7.39,4.1,46.0,80.0,26.0,0.08
0.5943329502254444,0.26562500000000105,0.47790055248618785,0.9272727272727272,0.719626168224299,0.9221902017291066,7.35,4.0,47.0,72.0,28.0,0.06
0.5943329502254444,0.375,0.574585635359116,0.45454545454545453,0.48598130841121495,0.3170028818443804,7.38,4.2,44.0,76.0,28.0,0.08
0.5943329502254444,0.25,0.850828729281768,0.7090909090909091,0.6261682242990654,0.7492795389048991,7.4,4.3,45.0,72.0,27.0,0.07
0.5943329502254444,0.26562500000000105,0.47790055248618785,0.4909090909090909,0.9065420560747663,0.5763688760806917,7.43,4.1,49.0,80.0,25.0,0.08
0.5943329502254444,0.40625000000000067,0.9226519337016574,0.8545454545454545,0.37383177570093457,0.4610951008645533,7.42,4.5,48.0,96.0,27.0,0.08
0.5943329502254444,0.3125,0.3314917127071823,0.2727272727272727,0.29906542056074764,0.31700288184438036,7.39,4.3,48.0,80.0,26.0,0.08
0.5943329502254444,0.40625000000000067,0.5138121546961326,0.23636363636363636,0.37383177570093457,0.7492795389048991,7.38,4.2,45.0,80.0,28.0,0.07
0.5943329502254444,0.34375000000000067,0.20994475138121546,0.2,0.2523364485981308,0.23631123919308353,7.44,4.4,40.0,72.0,24.0,0.06
0.10264344443462127,0.28125000000000067,0.7900552486187845,0.6727272727272727,0.719626168224299,0.34582132564841495,7.44,4.6,46.0,84.0,28.0,0.06
0.8629652550614446,0.29687500000000033,0.6850828729281768,0.7090909090909091,0.6728971962616822,0.37463976945244953,7.42,4.2,46.0,72.0,29.0,0.07
0.4253381663867033,0.26562500000000105,0.39779005524861877,0.34545454545454546,0.48598130841121495,0.9221902017291066,7.36,4.2,42.0,76.0,26.0,0.06
0.5943329502254444,0.32812500000000105,0.2430939226519337,0.3090909090909091,0.29906542056074764,0.31700288184438036,7.59,4.6,38.0,80.0,27.0,0.08
0.24586685527362742,0.20312500000000103,0.4530386740331492,0.41818181818181815,0.5794392523364486,0.23631123919308353,7.59,4.8,44.0,72.0,28.0,0.08
0.5261250110511889,0.28125000000000067,0.5414364640883977,0.34545454545454546,0.5327102803738317,0.31700288184438036,7.59,4.6,41.0,80.0,26.0,0.07
0.5800548138979754,0.375,0.23756906077348067,0.23636363636363636,0.4392523364485981,0.2881844380403458,7.4,4.2,40.0,76.0,27.0,0.08
0.25939351074175554,0.34375000000000067,0.4198895027624309,0.38181818181818183,0.48598130841121495,0.23919308357348704,7.59,4.1,38.0,72.0,26.0,0.08
0.17708425426575924,0.32812500000000105,0.143646408839779,0.12727272727272726,0.04672897196261682,0.23342939481268007,7.38,4.3,44.0,64.0,25.0,0.07
0.5943329502254444,0.32812500000000105,0.425414364640884,0.38636363636363635,0.34579439252336447,0.3170028818443804,7.38,4.5,44.0,76.0,28.0,0.08
0.5943329502254444,0.26562500000000105,0.16022099447513813,0.23636363636363636,0.5327102803738317,0.37463976945244953,7.59,4.4,40.0,64.0,26.0,0.06
0.5943329502254444,0.3125,0.3756906077348066,0.3090909090909091,0.29906542056074764,0.2881844380403458,7.34,4.3,42.0,76.0,27.0,0.08
0.5943329502254444,0.28125000000000067,0.4088397790055249,0.34545454545454546,0.4392523364485981,0.23919308357348704,7.36,4.1,44.0,64.0,29.0,0.09
0.5943329502254444,0.29687500000000033,0.43646408839779005,0.34545454545454546,0.514018691588785,0.31700288184438036,7.36,4.1,45.0,72.0,25.0,0.06
0.13234904075678566,0.375,0.4530386740331492,0.38181818181818183,0.719626168224299,0.21037463976945245,7.33,4.0,41.0,88.0,28.0,0.07
0.07612059057554604,0.29687500000000033,0.430939226519337,0.41818181818181815,0.6261682242990654,0.25936599423631124,7.59,4.1,39.0,76.0,26.0,0.06
0.032534700733799014,0.29687500000000033,0.39779005524861877,0.34545454545454546,0.5327102803738317,0.21037463976945245,7.35,4.2,42.0,76.0,27.0,0.07
0.5943329502254444,0.42187500000000033,0.6187845303867403,0.5272727272727272,0.6261682242990654,0.23919308357348704,7.59,4.0,41.0,80.0,28.0,0.091
0.13058085049951357,0.34375000000000067,0.30386740331491713,0.3090909090909091,0.29906542056074764,0.2881844380403458,7.44,4.3,36.0,68.0,25.0,0.06
0.24268411281053878,0.3125,0.3756906077348066,0.34545454545454546,0.3925233644859813,0.23919308357348704,7.38,4.2,42.0,72.0,28.0,0.056
0.08416585624613242,0.29687500000000033,0.3314917127071823,0.2727272727272727,0.2523364485981308,0.2881844380403458,7.37,4.0,42.0,80.0,26.0,0.078
0.22005127751746073,0.32812500000000105,0.4530386740331492,0.38181818181818183,0.34579439252336447,0.25936599423631124,7.4,4.2,45.0,80.0,28.0,0.092
0.0991070639200781,0.29687500000000033,0.3867403314917127,0.2727272727272727,0.34579439252336447,0.23919308357348704,7.39,4.3,42.0,84.0,26.0,0.083
0.09760410220139704,0.48437500000000033,0.35359116022099446,0.2545454545454545,0.4392523364485981,0.23342939481268007,7.42,4.1,46.0,76.0,29.0,0.093
0.5943329502254444,0.46875000000000067,0.4861878453038674,0.36363636363636365,0.3925233644859813,0.23919308357348704,7.45,4.1,48.0,72.0,24.0,0.083
0.5943329502254444,0.6718750000000003,0.46408839779005523,0.34545454545454546,0.2523364485981308,0.31700288184438036,7.54,4.0,39.0,64.0,26.0,0.06
0.5943329502254444,0.6406249999999997,0.3314917127071823,0.2545454545454545,0.29906542056074764,0.34582132564841495,7.56,4.0,38.0,76.0,28.0,0.061
0.5943329502254444,0.5625,0.5524861878453039,0.34545454545454546,0.34579439252336447,0.25936599423631124,7.51,4.1,41.0,80.0,24.0,0.092
0.5943329502254444,0.5312500000000007,0.6464088397790055,0.38181818181818183,0.4392523364485981,0.25936599423631124,7.49,4.0,44.0,88.0,27.0,0.078
0.5943329502254444,0.6093750000000003,0.6961325966850829,0.34545454545454546,0.48598130841121495,0.23342939481268007,7.52,4.3,42.0,72.0,26.0,0.082
0.13164176465387661,0.6718750000000003,0.6243093922651933,0.3090909090909091,0.2523364485981308,0.23919308357348704,7.6,4.0,43.0,68.0,27.0,0.083
0.5943329502254444,0.7812499999999993,0.6685082872928176,0.5272727272727272,0.5327102803738317,0.2881844380403458,7.56,4.2,46.0,76.0,29.0,0.068
0.5943329502254444,0.6406249999999997,0.7237569060773481,0.5636363636363636,0.3925233644859813,0.31700288184438036,7.64,4.1,44.0,80.0,28.0,0.083
0.5943329502254444,0.9531249999999997,0.1712707182320442,0.12727272727272726,0.018691588785046728,0.21037463976945245,7.69,4.2,46.0,72.0,26.0,0.093
0.5943329502254444,0.8906249999999997,0.7016574585635359,0.5272727272727272,0.4392523364485981,0.25936599423631124,7.64,4.4,49.0,64.0,26.0,0.056
0.5943329502254444,0.8593750000000003,0.9281767955801105,0.8181818181818182,0.48598130841121495,0.2881844380403458,7.67,4.1,48.0,80.0,26.0,0.082
0.5943329502254444,0.8281249999999997,0.5911602209944752,0.41818181818181815,0.32710280373831774,0.23919308357348704,7.68,4.5,44.0,80.0,28.0,0.061
0.5943329502254444,0.7812499999999993,0.5469613259668509,0.38181818181818183,0.34579439252336447,0.25936599423631124,7.63,4.6,47.0,88.0,28.0,0.078
0.5943329502254444,0.5937500000000007,0.6850828729281768,0.5272727272727272,0.5327102803738317,0.23631123919308353,7.67,4.3,40.0,76.0,24.0,0.081
0.5943329502254444,0.5781249999999997,0.47790055248618785,0.9272727272727272,0.9345794392523364,0.31700288184438036,7.62,4.5,39.0,80.0,29.0,0.083
0.5943329502254444,0.7187500000000007,0.8839779005524862,0.7090909090909091,0.6542056074766355,0.31700288184438036,7.58,4.6,46.0,76.0,27.0,0.093
0.5943329502254444,0.7187500000000007,0.5193370165745856,0.45454545454545453,0.5327102803738317,0.25936599423631124,7.5,4.3,40.0,80.0,28.0,0.068
0.5943329502254444,0.6406249999999997,0.8950276243093923,0.7818181818181819,0.8598130841121495,0.2881844380403458,7.56,4.2,44.0,88.0,27.0,0.083
0.5943329502254444,0.6093750000000003,0.580110497237569,0.4909090909090909,0.48598130841121495,0.23631123919308353,7.52,4.2,37.0,72.0,25.0,0.092
0.5943329502254444,0.6562500000000007,0.6077348066298343,0.45454545454545453,0.37383177570093457,0.23342939481268007,7.58,4.4,39.0,84.0,29.0,0.08
0.5943329502254444,0.7031249999999997,0.48066298342541436,0.34545454545454546,0.2523364485981308,0.19596541786743513,7.59,4.0,43.0,72.0,25.0,0.091
0.06533463000618904,0.6562500000000007,0.47790055248618785,0.4909090909090909,0.9065420560747663,0.2881844380403458,7.64,4.3,42.0,80.0,27.0,0.093
0.5943329502254444,0.6718750000000003,0.47790055248618785,0.4909090909090909,0.48598130841121495,0.37463976945244953,7.59,4.5,48.0,88.0,29.0,0.09
0.5943329502254444,0.29687500000000033,0.7182320441988951,0.5272727272727272,0.5327102803738317,0.31700288184438036,7.59,4.2,46.0,84.0,26.0,0.082
0.04756431792060821,0.625,0.574585635359116,0.45454545454545453,0.48598130841121495,0.2881844380403458,7.58,4.0,40.0,96.0,27.0,0.068
0.06586508708337056,0.625,0.47790055248618785,0.4909090909090909,0.48598130841121495,0.4034582132564841,7.59,4.4,49.0,96.0,28.0,0.083
0.5943329502254444,0.6562500000000007,0.47790055248618785,0.4909090909090909,0.48598130841121495,0.4610951008645533,7.68,4.4,45.0,80.0,27.0,0.093
0.07178852444523035,0.6875,0.580110497237569,0.41818181818181815,0.3925233644859813,0.31700288184438036,7.58,4.7,46.0,84.0,24.0,0.082
0.013173017416674112,0.7343750000000003,0.7734806629834254,0.6,0.48598130841121495,0.23342939481268007,7.67,4.6,37.0,73.0,28.0,0.081
0.5943329502254444,0.7031249999999997,0.8232044198895028,0.5636363636363636,0.4392523364485981,0.25936599423631124,7.68,4.6,43.0,80.0,25.0,0.078
0.5943329502254444,0.6562500000000007,0.9060773480662984,0.7090909090909091,0.6728971962616822,0.37463976945244953,7.62,4.4,48.0,88.0,28.0,0.092
0.5943329502254444,0.5156249999999997,0.5524861878453039,0.41818181818181815,0.3925233644859813,0.20749279538904897,7.47,4.3,43.0,72.0,25.0,0.081
0.5943329502254444,0.7343750000000003,0.46408839779005523,0.34545454545454546,0.48598130841121495,0.25936599423631124,7.57,4.5,40.0,80.0,29.0,0.068
0.22243833436477783,0.7968750000000003,0.3314917127071823,0.3090909090909091,0.2336448598130841,0.23631123919308353,7.67,4.6,34.0,76.0,25.0,0.093
0.5943329502254444,0.48437500000000033,0.34806629834254144,0.2727272727272727,0.29906542056074764,0.21037463976945245,7.54,4.5,48.0,72.0,27.0,0.081
0.07178852444523035,0.5625,0.47790055248618785,0.8909090909090909,0.6542056074766355,0.31700288184438036,7.59,4.4,41.0,80.0,26.0,0.1
